id;EDAD;NIVEL EDUCACIONAL;ACTIVIDAD;RENTA FIJA;LIMITE MAXIMO CREDITO;DEUDA ACTUAL;PORCENTAJE DE USO DEL CREDITO;NUMERO DE COMPRAS EN MES ACTUAL (T);NUMERO DE COMPRAS EN MES T-1;NUMERO DE COMPRAS EN MES T-2;NUMERO DE COMPRAS EN MES T-3;ESTADO ACTUAL;CANTIDAD HISTORICA DE ATRASOS EN PAGO DE CUENTAS;COMPRA
802;61;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;86108;28.6;5;0;0;2;SIN DEUDA;9;SI
803;38;EDUC. UNIVERSITARIA;EMPRESARIO;6351028;301500;0;0.0;3;8;2;7;SIN DEUDA;11;NO
804;77;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;6;2;1;7;SIN DEUDA;6;SI
805;22;EDUC. TECNICA;DEPENDIENTE;904500;363995;363995;100.0;2;0;6;4;SIN DEUDA;2;SI
806;36;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;3;8;9;3;DEUDA DE 1 MES;19;NO
807;49;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;10;10;6;SIN DEUDA;18;SI
808;52;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;1107470;1107470;100.0;1;10;8;2;SIN DEUDA;23;NO
809;35;EDUC. TECNICA;DEPENDIENTE;606015;301500;0;0.0;10;1;5;2;SIN DEUDA;9;SI
810;44;EDUC. TECNICA;DEPENDIENTE;606015;720627;720627;100.0;6;3;1;4;SIN DEUDA;2;NO
811;57;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;301500;0;0.0;3;4;3;5;SIN DEUDA;11;NO
812;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;9;8;5;4;SIN DEUDA;22;NO
813;26;EDUC. TECNICA;DEPENDIENTE;1356750;419314;419314;100.0;10;0;3;5;SIN DEUDA;9;SI
814;51;EDUC. UNIVERSITARIA;ESTUDIANTE;6624305;301500;0;0.0;3;5;4;3;SIN DEUDA;16;SI
815;34;EDUC. UNIVERSITARIA;DEPENDIENTE;1157760;301500;32984;10.9;3;7;6;1;SIN DEUDA;5;NO
816;62;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;5;9;3;6;SIN DEUDA;10;NO
817;31;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;278031;92.2;1;9;10;2;SIN DEUDA;22;SI
818;25;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;1692898;1692898;100.0;3;6;5;10;SIN DEUDA;5;SI
819;37;EDUC. TECNICA;EMPRESARIO;904500;301500;138678;46.0;10;7;7;2;SIN DEUDA;7;SI
820;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1610010;394458;394458;100.0;8;10;10;6;SIN DEUDA;22;SI
821;42;EDUC. UNIVERSITARIA;DEPENDIENTE;913545;301500;0;0.0;1;0;4;5;SIN DEUDA;17;SI
822;66;EDUC. TECNICA;DEPENDIENTE;524610;301500;0;0.0;6;10;1;9;DEUDA DE 1 MES;9;NO
823;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;10;5;2;4;DEUDA DE 1 MES;0;NO
824;39;EDUC. TECNICA;DEPENDIENTE;795960;301500;0;0.0;9;0;10;0;SIN DEUDA;11;SI
825;29;EDUC. UNIVERSITARIA;DEPENDIENTE;1917540;301500;0;0.0;7;7;4;8;SIN DEUDA;19;NO
826;31;EDUC. TECNICA;DEPENDIENTE;1810004;301500;0;0.0;3;2;9;4;SIN DEUDA;5;NO
827;47;EDUC. UNIVERSITARIA;EMPRESARIO;1809000;301500;0;0.0;9;0;8;10;SIN DEUDA;20;NO
828;34;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;157;0.1;8;9;0;6;SIN DEUDA;8;NO
829;48;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;5427000;301500;18;0.0;0;10;2;10;DEUDA DE 1 MES;3;NO
830;48;EDUC. TECNICA;DEPENDIENTE;1049220;301500;159391;52.9;3;10;3;5;SIN DEUDA;14;SI
831;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;5;5;9;5;SIN DEUDA;11;SI
832;21;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;10;4;9;10;SIN DEUDA;12;SI
833;52;EDUC. TECNICA;EMPRESARIO;1356750;301500;123452;40.9;3;0;9;5;SIN DEUDA;2;SI
834;55;EDUC. UNIVERSITARIA;DEPENDIENTE;4830030;301500;0;0.0;0;8;0;10;DEUDA DE 2 MESES;7;SI
835;29;EDUC. MEDIA;DEPENDIENTE;1356750;301500;0;0.0;5;1;6;7;SIN DEUDA;6;NO
836;60;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;2;2;9;7;SIN DEUDA;19;NO
837;37;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;6;3;2;2;DEUDA DE 1 MES;2;NO
838;39;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;5;0;6;0;SIN DEUDA;6;SI
839;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;2;10;10;10;SIN DEUDA;9;SI
840;44;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;4;6;7;8;SIN DEUDA;11;NO
841;41;EDUC. TECNICA;DEPENDIENTE;542700;301500;0;0.0;5;4;4;6;DEUDA DE 2 MESES;21;SI
842;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;4;10;4;SIN DEUDA;23;SI
843;75;EDUC. UNIVERSITARIA;DEPENDIENTE;1067310;301500;0;0.0;8;0;6;5;SIN DEUDA;14;NO
844;69;EDUC. UNIVERSITARIA;DEPENDIENTE;3699405;301500;0;0.0;4;3;9;5;SIN DEUDA;22;SI
845;50;EDUC. TECNICA;DEPENDIENTE;2261250;301500;24;0.0;4;5;9;1;SIN DEUDA;1;NO
846;49;EDUC. TECNICA;DEPENDIENTE;904500;1130155;1130155;100.0;3;1;9;5;DEUDA DE 2 MESES;18;SI
847;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;7;5;7;8;SIN DEUDA;0;SI
848;39;EDUC. TECNICA;DEPENDIENTE;1628100;301500;0;0.0;0;0;1;10;SIN DEUDA;10;NO
849;50;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;8;7;6;7;SIN DEUDA;8;SI
850;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;24;0.0;6;8;5;1;DEUDA DE 1 MES;12;NO
851;39;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2407978;301500;0;0.0;5;3;0;6;SIN DEUDA;9;SI
852;27;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;88315;29.3;0;5;5;6;SIN DEUDA;11;NO
853;43;EDUC. UNIVERSITARIA;DEPENDIENTE;922590;301500;0;0.0;10;2;2;0;SIN DEUDA;8;SI
854;50;EDUC. TECNICA;DEPENDIENTE;3274290;573628;573628;100.0;0;7;5;8;DEUDA DE 1 MES;8;SI
855;45;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;6;0;9;SIN DEUDA;20;SI
856;53;ESTUDIANTE UNIVERSITARIO;EMPRESARIO;1241879;575389;575389;100.0;8;2;8;2;SIN DEUDA;24;NO
857;43;EDUC. UNIVERSITARIA;ESTUDIANTE;1274848;301500;0;0.0;9;8;2;5;DEUDA DE 2 MESES;5;NO
858;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1423647;301500;0;0.0;6;7;9;8;DEUDA DE 1 MES;21;SI
859;43;EDUC. TECNICA;DEPENDIENTE;1402979;301500;0;0.0;6;8;6;1;DEUDA DE 1 MES;19;NO
860;62;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;5;9;0;SIN DEUDA;21;NO
861;70;EDUC. TECNICA;DEPENDIENTE;1809000;301500;52841;17.5;8;10;3;6;DEUDA DE 2 MESES;15;NO
862;76;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;1;8;8;2;SIN DEUDA;23;NO
863;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2262254;301500;0;0.0;4;1;6;3;SIN DEUDA;7;SI
864;37;EDUC. TECNICA;DEPENDIENTE;3618000;301500;30711;10.2;1;0;5;7;SIN DEUDA;16;NO
865;47;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2532600;301500;0;0.0;5;6;8;0;SIN DEUDA;20;NO
866;29;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;122819;40.7;3;7;7;2;SIN DEUDA;0;SI
867;32;EDUC. UNIVERSITARIA;DEPENDIENTE;2418769;301500;0;0.0;1;9;3;1;SIN DEUDA;19;NO
868;39;EDUC. TECNICA;DEPENDIENTE;976860;301500;0;0.0;1;2;8;6;SIN DEUDA;7;SI
869;36;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;230955;76.6;7;8;3;5;DEUDA DE 2 MESES;5;NO
870;63;EDUC. MEDIA;DEPENDIENTE;1049220;301500;0;0.0;5;4;6;9;SIN DEUDA;16;SI
871;26;EDUC. UNIVERSITARIA;DEPENDIENTE;2487375;301500;151220;50.2;6;5;2;4;SIN DEUDA;2;SI
872;34;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;645;0.2;5;6;6;2;SIN DEUDA;1;SI
873;42;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1130625;301500;1278;0.4;4;7;6;7;SIN DEUDA;15;NO
874;24;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;565813;565813;100.0;3;4;9;2;SIN DEUDA;16;NO
875;61;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;103360;34.3;0;0;6;9;SIN DEUDA;24;SI
876;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2000904;301500;301500;100.0;8;10;9;7;SIN DEUDA;17;SI
877;30;EDUC. UNIVERSITARIA;EMPRESARIO;2232396;301500;0;0.0;4;2;10;6;SIN DEUDA;23;SI
878;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1810004;2918381;2918381;100.0;1;10;10;6;SIN DEUDA;13;SI
879;60;EDUC. TECNICA;DEPENDIENTE;1901756;301500;0;0.0;0;3;6;4;DEUDA DE 1 MES;24;NO
880;37;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;4;1;4;8;SIN DEUDA;7;SI
881;51;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;0;5;2;SIN DEUDA;23;NO
882;51;EDUC. TECNICA;DEPENDIENTE;2713500;301500;0;0.0;7;6;10;4;SIN DEUDA;24;SI
883;25;EDUC. UNIVERSITARIA;DEPENDIENTE;949725;301500;0;0.0;5;10;3;4;SIN DEUDA;2;NO
884;49;EDUC. UNIVERSITARIA;EMPRESARIO;1356750;301500;301500;100.0;9;6;2;0;SIN DEUDA;17;SI
885;48;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1582875;301500;0;0.0;3;0;6;8;SIN DEUDA;22;SI
886;26;EDUC. TECNICA;ESTUDIANTE;904500;301500;778;0.3;5;2;8;10;SIN DEUDA;4;SI
887;55;EDUC. UNIVERSITARIA;DEPENDIENTE;3115885;301500;0;0.0;0;2;1;3;SIN DEUDA;17;SI
888;62;EDUC. UNIVERSITARIA;EMPRESARIO;1628100;301500;80742;26.8;6;5;5;1;SIN DEUDA;3;NO
889;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2262254;301500;0;0.0;9;10;7;8;SIN DEUDA;25;NO
890;72;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;5;0;3;10;SIN DEUDA;9;NO
891;66;EDUC. UNIVERSITARIA;DEPENDIENTE;551745;301500;0;0.0;7;8;10;5;SIN DEUDA;19;SI
892;33;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;2;8;3;SIN DEUDA;18;SI
893;78;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;10;2;8;9;SIN DEUDA;23;SI
894;54;EDUC. TECNICA;DEPENDIENTE;1420065;301500;0;0.0;5;9;6;5;SIN DEUDA;14;SI
895;37;EDUC. UNIVERSITARIA;DEPENDIENTE;633150;301500;24289;8.1;4;7;1;4;SIN DEUDA;16;NO
896;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1673325;301500;119328;39.6;4;6;8;7;SIN DEUDA;17;SI
897;74;EDUC. UNIVERSITARIA;DEPENDIENTE;3618000;301500;0;0.0;5;5;0;0;SIN DEUDA;11;SI
898;34;EDUC. TECNICA;DEPENDIENTE;1040175;301500;0;0.0;7;8;1;3;SIN DEUDA;19;SI
899;64;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1356750;301500;12;0.0;5;2;1;2;SIN DEUDA;10;SI
900;26;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;3;5;9;2;SIN DEUDA;2;SI
901;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;4;0;4;SIN DEUDA;15;NO
902;50;EDUC. TECNICA;DEPENDIENTE;928849;6903663;6903663;100.0;5;1;0;1;SIN DEUDA;22;NO
903;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;3;1;9;SIN DEUDA;9;NO
904;43;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;2;4;8;SIN DEUDA;20;NO
905;72;EDUC. TECNICA;DEPENDIENTE;814050;301500;0;0.0;0;1;2;2;SIN DEUDA;23;SI
906;35;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;750735;301500;0;0.0;9;9;4;0;SIN DEUDA;14;NO
907;24;EDUC. UNIVERSITARIA;ESTUDIANTE;723600;455868;455868;100.0;7;5;0;5;SIN DEUDA;14;SI
908;54;EDUC. TECNICA;DEPENDIENTE;1058265;301500;0;0.0;3;10;7;1;SIN DEUDA;6;SI
909;35;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;0;3;8;9;SIN DEUDA;11;SI
910;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1267304;426327;426327;100.0;1;0;9;6;SIN DEUDA;1;SI
911;35;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1818045;301500;14960;5.0;2;6;9;4;SIN DEUDA;22;NO
912;29;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;4;4;2;5;SIN DEUDA;24;SI
913;43;EDUC. UNIVERSITARIA;EMPRESARIO;1670612;301500;0;0.0;1;5;6;0;DEUDA DE 1 MES;0;NO
914;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;139836;46.4;8;2;10;9;DEUDA DE 2 MESES;3;SI
915;48;EDUC. UNIVERSITARIA;DEPENDIENTE;1121580;301500;213432;70.8;10;7;3;6;SIN DEUDA;20;NO
916;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1356524;301500;0;0.0;10;7;4;9;SIN DEUDA;8;SI
917;60;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;2;10;9;6;SIN DEUDA;8;NO
918;35;EDUC. UNIVERSITARIA;DEPENDIENTE;943104;301500;272411;90.4;1;9;10;0;SIN DEUDA;19;SI
919;30;EDUC. TECNICA;DEPENDIENTE;1781865;301500;155375;51.5;10;1;0;10;DEUDA DE 2 MESES;3;SI
920;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1230120;301500;178796;59.3;5;8;10;1;DEUDA DE 2 MESES;5;NO
921;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;301500;100.0;5;3;7;0;SIN DEUDA;12;NO
922;26;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;12;0.0;3;0;0;2;SIN DEUDA;14;SI
923;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;451424;451424;100.0;5;0;1;4;DEUDA DE 1 MES;24;SI
924;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;1691095;1691095;100.0;5;6;6;0;DEUDA DE 2 MESES;3;SI
925;24;EDUC. TECNICA;ESTUDIANTE;2080350;301500;0;0.0;10;1;6;9;SIN DEUDA;19;NO
926;56;EDUC. TECNICA;DEPENDIENTE;4432050;301500;0;0.0;5;5;6;1;SIN DEUDA;15;NO
927;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2004423;301500;0;0.0;7;1;7;7;SIN DEUDA;4;SI
928;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;9;1;4;2;SIN DEUDA;13;NO
929;41;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;606015;301500;71244;23.6;2;9;4;8;SIN DEUDA;6;NO
930;28;EDUC. UNIVERSITARIA;ESTUDIANTE;2306475;301500;0;0.0;1;5;0;0;DEUDA DE 2 MESES;6;NO
931;77;EDUC. TECNICA;EMPRESARIO;416070;301500;45225;15.0;2;10;5;10;SIN DEUDA;15;SI
932;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1443492;301500;0;0.0;9;0;6;6;SIN DEUDA;24;SI
933;45;EDUC. UNIVERSITARIA;DEPENDIENTE;3563730;498542;498542;100.0;2;6;5;9;DEUDA DE 2 MESES;19;SI
934;52;EDUC. TECNICA;DEPENDIENTE;2261250;648918;648918;100.0;10;4;9;10;SIN DEUDA;5;NO
935;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;4;4;0;5;SIN DEUDA;4;SI
936;38;EDUC. UNIVERSITARIA;EMPRESARIO;2261250;301500;0;0.0;6;8;0;2;SIN DEUDA;25;SI
937;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1655235;301500;0;0.0;1;8;4;10;SIN DEUDA;25;NO
938;37;EDUC. UNIVERSITARIA;DEPENDIENTE;859275;301500;0;0.0;1;4;9;9;DEUDA DE 1 MES;6;SI
939;29;EDUC. TECNICA;DEPENDIENTE;1085400;301500;301500;100.0;4;2;10;7;SIN DEUDA;25;NO
940;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1758791;734822;734822;100.0;7;4;0;8;SIN DEUDA;9;NO
941;33;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;10;0;4;7;SIN DEUDA;8;SI
942;44;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;170788;56.6;1;8;7;8;SIN DEUDA;2;SI
943;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1564785;301500;0;0.0;0;9;7;7;SIN DEUDA;7;NO
944;24;EDUC. UNIVERSITARIA;DEPENDIENTE;1537650;606932;606932;100.0;2;5;2;2;DEUDA DE 1 MES;10;SI
945;68;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2261250;301500;0;0.0;9;8;4;0;SIN DEUDA;14;SI
946;27;ESTUDIANTE UNIVERSITARIO;ESTUDIANTE;1781865;301500;53884;17.9;5;2;3;3;DEUDA DE 1 MES;20;NO
947;27;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;7;3;6;7;SIN DEUDA;3;NO
948;74;EDUC. UNIVERSITARIA;EMPRESARIO;750735;301500;0;0.0;4;4;1;10;SIN DEUDA;4;NO
949;74;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;841185;301500;0;0.0;6;2;7;2;SIN DEUDA;2;NO
950;28;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;173019;57.4;1;10;2;6;SIN DEUDA;17;NO
951;39;EDUC. UNIVERSITARIA;DEPENDIENTE;2984850;301500;0;0.0;6;1;2;4;SIN DEUDA;0;SI
952;62;EDUC. TECNICA;DEPENDIENTE;2001810;301500;0;0.0;9;1;6;2;SIN DEUDA;22;NO
953;71;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;0;0.0;6;10;8;1;SIN DEUDA;14;NO
954;58;EDUC. TECNICA;DEPENDIENTE;750735;301500;0;0.0;9;1;6;4;SIN DEUDA;16;NO
955;41;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;1;1;9;6;SIN DEUDA;19;SI
956;26;EDUC. TECNICA;DEPENDIENTE;904500;1899794;1899794;100.0;4;3;4;3;DEUDA DE 2 MESES;11;SI
957;41;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;7;0;8;10;DEUDA DE 2 MESES;21;NO
958;68;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;55633;18.5;8;1;1;6;SIN DEUDA;21;SI
959;49;EDUC. UNIVERSITARIA;DEPENDIENTE;615060;301500;0;0.0;1;7;8;0;DEUDA DE 1 MES;5;SI
960;69;EDUC. TECNICA;DEPENDIENTE;416070;301500;3111;1.0;7;2;3;10;DEUDA DE 2 MESES;23;SI
961;29;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1414728;1467262;1467262;100.0;1;10;7;10;SIN DEUDA;25;NO
962;79;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;8;2;10;10;SIN DEUDA;18;NO
963;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1103490;301500;0;0.0;4;2;1;0;SIN DEUDA;20;SI
964;24;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1335024;301500;0;0.0;1;1;2;4;SIN DEUDA;12;SI
965;39;EDUC. UNIVERSITARIA;DEPENDIENTE;5020979;301500;0;0.0;2;6;5;3;DEUDA DE 2 MESES;12;SI
966;58;EDUC. TECNICA;EMPRESARIO;904500;301500;0;0.0;6;8;3;3;SIN DEUDA;19;SI
967;26;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;5;3;9;0;SIN DEUDA;22;NO
968;36;EDUC. TECNICA;DEPENDIENTE;1591875;301500;0;0.0;8;0;3;7;SIN DEUDA;17;NO
969;66;EDUC. TECNICA;DEPENDIENTE;1559684;301500;36415;12.1;3;2;3;1;SIN DEUDA;11;SI
970;56;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1356750;464105;464105;100.0;3;10;10;10;SIN DEUDA;25;NO
971;25;EDUC. TECNICA;ESTUDIANTE;904500;301500;0;0.0;3;0;3;6;SIN DEUDA;13;SI
972;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1630388;301500;0;0.0;9;10;6;4;SIN DEUDA;1;SI
973;51;EDUC. UNIVERSITARIA;DEPENDIENTE;9046004;301500;142833;47.4;10;5;5;4;SIN DEUDA;8;SI
974;46;EDUC. UNIVERSITARIA;DEPENDIENTE;2654310;301500;222236;73.7;0;10;4;8;SIN DEUDA;10;SI
975;24;EDUC. TECNICA;DEPENDIENTE;1460948;301500;0;0.0;7;8;6;6;SIN DEUDA;16;NO
976;24;EDUC. UNIVERSITARIA;DEPENDIENTE;3591335;301500;0;0.0;3;0;4;1;SIN DEUDA;8;NO
977;65;EDUC. MEDIA;EMPRESARIO;5635035;301500;72402;24.0;8;7;5;3;SIN DEUDA;20;NO
978;59;EDUC. UNIVERSITARIA;DEPENDIENTE;4071254;301500;0;0.0;2;0;7;8;DEUDA DE 1 MES;19;NO
979;53;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1049220;4696013;4696013;100.0;0;5;2;10;SIN DEUDA;14;NO
980;22;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;9;2;0;9;SIN DEUDA;25;SI
981;30;EDUC. TECNICA;DEPENDIENTE;904500;301500;35577;11.8;10;2;7;7;SIN DEUDA;7;NO
982;30;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;6;2;9;SIN DEUDA;5;SI
983;34;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;3;10;9;DEUDA DE 1 MES;3;SI
984;73;EDUC. UNIVERSITARIA;DEPENDIENTE;587925;301500;0;0.0;8;5;2;7;SIN DEUDA;0;SI
985;55;EDUC. TECNICA;DEPENDIENTE;3618000;301500;83564;27.7;2;9;6;7;SIN DEUDA;25;NO
986;26;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;0;5;9;3;SIN DEUDA;0;NO
987;53;EDUC. TECNICA;DEPENDIENTE;1356750;1340107;1340107;100.0;8;8;9;3;SIN DEUDA;16;SI
988;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;8;5;3;8;SIN DEUDA;5;SI
989;53;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;48632;16.1;0;6;7;0;SIN DEUDA;5;NO
990;38;EDUC. UNIVERSITARIA;DEPENDIENTE;3764791;301500;0;0.0;2;3;10;8;SIN DEUDA;19;NO
991;49;EDUC. UNIVERSITARIA;EMPRESARIO;3618000;301500;0;0.0;0;9;6;7;SIN DEUDA;18;NO
992;40;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;27551;9.1;1;5;0;2;SIN DEUDA;18;NO
993;73;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;6;3;5;8;SIN DEUDA;10;NO
994;46;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;69713;23.1;9;6;10;1;SIN DEUDA;5;NO
995;48;EDUC. UNIVERSITARIA;DEPENDIENTE;944054;2460415;2460415;100.0;0;4;2;7;SIN DEUDA;0;SI
996;55;EDUC. UNIVERSITARIA;DEPENDIENTE;723600;301500;0;0.0;2;10;1;6;SIN DEUDA;4;NO
997;87;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;200965;65.7;9;3;5;10;SIN DEUDA;5;NO
998;23;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;3256200;301500;301500;100.0;1;0;3;2;SIN DEUDA;1;SI
999;24;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;7;9;0;6;SIN DEUDA;15;NO
1000;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1920064;4711251;4711251;100.0;3;1;1;1;DEUDA DE 2 MESES;14;NO
1001;42;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;0;7;4;9;SIN DEUDA;22;NO
1002;82;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;104832;34.8;3;5;0;6;DEUDA DE 1 MES;9;NO
1003;37;EDUC. TECNICA;DEPENDIENTE;2261250;1219411;1219411;100.0;2;4;2;3;SIN DEUDA;13;NO
1004;39;EDUC. TECNICA;DEPENDIENTE;515565;301500;0;0.0;1;8;5;8;SIN DEUDA;9;SI
1005;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2009900;301500;46919;15.6;10;3;5;1;SIN DEUDA;10;SI
1006;50;EDUC. TECNICA;DEPENDIENTE;2078695;301500;0;0.0;7;0;0;1;DEUDA DE 2 MESES;25;NO
1007;30;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1773263;301500;0;0.0;8;6;2;6;SIN DEUDA;1;NO
1008;25;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;8;7;1;5;SIN DEUDA;1;NO
1009;28;EDUC. TECNICA;DEPENDIENTE;2714504;301500;0;0.0;3;2;0;2;SIN DEUDA;16;NO
1010;37;EDUC. TECNICA;DEPENDIENTE;906508;301500;0;0.0;4;1;3;5;SIN DEUDA;4;NO
1011;46;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;7;0;2;9;SIN DEUDA;14;NO
1012;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1818045;301500;0;0.0;2;2;5;8;SIN DEUDA;10;NO
1013;55;EDUC. UNIVERSITARIA;DEPENDIENTE;814050;301500;0;0.0;5;4;8;10;SIN DEUDA;6;SI
